chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr8	72106926	4.890349	2.6274648	2.2628841	acetylated_beyond_accessibility	-1.0089412	0.36875987	0.08589506	0.44358802
chr6	30828654	5.164786	2.9019003	2.2628856	acetylated_beyond_accessibility	-1.1050034	-0.29976773	-0.3525679	0.1252625
chr17	42456867	5.583496	3.3205278	2.2629683	acetylated_beyond_accessibility	-0.045477867	0.65797925	0.56557107	0.76074815
chr17	33871863	6.3613024	4.0979567	2.2633457	acetylated_beyond_accessibility	-1.2315471	-0.62150884	-0.1761694	-0.27789426
chr17	51121937	7.0148144	4.751191	2.2636232	acetylated_beyond_accessibility	-0.40594006	0.27440262	0.17638874	0.04212427
chr10	79178753	6.9498563	4.686146	2.2637105	acetylated_beyond_accessibility	-2.490779	0.34249306	-0.6434307	0.07620287
chr7	151926071	4.912655	2.648847	2.2638078	acetylated_beyond_accessibility	0.29853654	0.85088587	0.24791503	0.44142103
chr12	83015668	5.1817837	2.9178767	2.263907	acetylated_beyond_accessibility	0.07426405	0.678565	0.10580087	0.23169088
chr22	36468208	4.3307333	2.0660586	2.2646747	acetylated_beyond_accessibility	0.31483555	0.21805716	0.042449474	0.027480364
chr20	41643727	4.7095304	2.444811	2.2647192	acetylated_beyond_accessibility	0.56649256	0.67840266	0.59525824	0.72183394
chr22	36335108	5.463832	3.1987085	2.2651234	acetylated_beyond_accessibility	-0.084994555	0.13371325	-0.1583488	-0.1966803
chr10	15457578	3.218876	0.9537483	2.2651277	acetylated_beyond_accessibility	0.5162924	0.19716626	0.030811667	0.1375882
chr17	27986975	6.1290503	3.8625429	2.2665074	acetylated_beyond_accessibility	-1.2599938	0.1875894	0.04521799	0.08759999
chr17	61175994	4.0943446	1.8275602	2.2667844	acetylated_beyond_accessibility	-0.027089357	0.0816586	0.28641796	0.11460233
chr17	82859903	5.0039463	2.7367153	2.267231	acetylated_beyond_accessibility	0.28207684	0.2744522	0.36761975	-0.0020730495
chr7	22373239	4.4886365	2.221403	2.2672336	acetylated_beyond_accessibility	0.7271645	0.9684613	0.35119152	0.86932635
chr17	38853650	6.4583383	4.1910677	2.2672706	acetylated_beyond_accessibility	0.23871803	0.21125174	0.36566734	0.375844
chr17	39650272	5.655992	3.3881724	2.2678196	acetylated_beyond_accessibility	-1.2476246	0.39662433	0.16927028	0.3435433
chr7	22156556	3.8286414	1.5598612	2.2687802	acetylated_beyond_accessibility	0.4386928	-0.032440424	0.034518003	-0.13382483
chr17	17841728	4.9767337	2.7059991	2.2707345	acetylated_beyond_accessibility	-0.28502226	0.6872084	0.021128178	0.49020362
chr6	43843435	4.836282	2.5653229	2.270959	acetylated_beyond_accessibility	-0.008628607	0.1573894	0.12571812	-0.056344986
chr6	3355766	6.369901	4.0988483	2.2710528	acetylated_beyond_accessibility	-1.3898911	0.79144955	-0.08921337	0.50421906
chr12	57280513	5.030438	2.758976	2.271462	acetylated_beyond_accessibility	0.03443694	-0.15851188	0.24206686	0.6317227
chr17	16194564	2.944439	0.6725558	2.271883	acetylated_beyond_accessibility	1.5580875	0.037298203	0.21906382	0.08432269
chr6	14777657	5.5683446	3.2963595	2.271985	acetylated_beyond_accessibility	-0.83490014	-0.19480085	-0.28617597	-0.11427069
chr12	50589886	5.913503	3.641064	2.2724392	acetylated_beyond_accessibility	-0.1479106	0.6342714	0.6470802	0.7548864
chr12	8066449	4.955827	2.6832056	2.2726216	acetylated_beyond_accessibility	0.29259396	0.73980355	0.2752204	0.6897273
chr18	23528610	6.1717005	3.8989356	2.272765	acetylated_beyond_accessibility	-1.8116693	0.395231	-0.25876546	0.0549438
chr7	75842801	5.484797	3.2117038	2.2730932	acetylated_beyond_accessibility	-0.013739586	1.2889357	0.39322877	0.68358755
chr18	3178159	4.7004805	2.4273045	2.273176	acetylated_beyond_accessibility	0.56935143	0.27753592	0.582319	0.52322793
chr10	6515322	4.4308167	2.157612	2.2732046	acetylated_beyond_accessibility	1.3778517	0.19446254	-0.025718212	0.2173202
chr21	42547340	6.037871	3.7638416	2.2740293	acetylated_beyond_accessibility	-0.9016259	-0.08815479	-0.11550355	0.18337655
chr17	17416434	4.7095304	2.4345965	2.2749338	acetylated_beyond_accessibility	0.8100195	-0.35955262	0.23775291	0.34322596
chr18	9688418	4.787492	2.512319	2.2751727	acetylated_beyond_accessibility	0.3750317	1.3346231	-0.1342187	0.2715106
chr12	116759940	5.1357985	2.8603125	2.275486	acetylated_beyond_accessibility	-0.36248827	-0.17657804	0.092820644	0.046756983
chr6	14711277	6.3733196	4.0977945	2.275525	acetylated_beyond_accessibility	-1.5107903	0.13405275	0.36115217	0.37351036
chr22	32572879	4.4998097	2.2242389	2.2755709	acetylated_beyond_accessibility	-0.8647609	0.07570267	-0.22751832	-0.2483728
chr12	56116458	6.5308776	4.2552443	2.2756333	acetylated_beyond_accessibility	-0.028011799	1.2129831	0.6276808	0.8340039
chr22	40156234	4.836282	2.5593445	2.2769372	acetylated_beyond_accessibility	-0.27196574	0.22132373	-0.08480811	0.39246202
chr17	65064579	5.159055	2.882114	2.2769413	acetylated_beyond_accessibility	-0.03527689	-0.23232746	0.20138955	0.30066776
chr10	117007248	5.17615	2.8991365	2.2770133	acetylated_beyond_accessibility	-0.9809294	-0.33306742	-0.014018536	-0.23013115
chr22	37304788	4.0430512	1.7650769	2.2779744	acetylated_beyond_accessibility	1.0799835	-0.6731242	-0.650465	-0.34304392
chr22	20085111	6.1202974	3.842236	2.2780614	acetylated_beyond_accessibility	-2.2140675	0.23784208	-0.32143402	0.08672476
chr20	2870639	5.17615	2.8971303	2.2790196	acetylated_beyond_accessibility	-0.8698504	0.36306334	0.15403557	0.5460274
chr6	36118765	6.066108	3.7867012	2.279407	acetylated_beyond_accessibility	-1.8521001	-0.14747047	-0.1631155	-0.19076514
chr8	144768633	3.7376697	1.4582338	2.2794359	acetylated_beyond_accessibility	0.31476378	1.1396358	-0.1388005	0.5995145
chr22	39320539	5.820083	3.5404997	2.2795835	acetylated_beyond_accessibility	0.070384264	-0.15475774	0.17921686	0.2573223
chr18	46061671	5.043425	2.7637708	2.2796543	acetylated_beyond_accessibility	-0.21890545	0.73220825	0.297153	0.6428435
chr22	36329413	5.123964	2.844152	2.2798119	acetylated_beyond_accessibility	-0.44499135	-0.2905352	-0.30392218	-0.21560454
chr7	142808019	4.26268	1.9817415	2.2809386	acetylated_beyond_accessibility	0.60100734	0.43057668	-0.0030175447	0.33936107
chr18	3604939	7.7463007	5.4650917	2.281209	acetylated_beyond_accessibility	-1.4086556	0.3926983	0.71638393	0.37412214
chr6	10102310	5.0689044	2.7866678	2.2822366	acetylated_beyond_accessibility	-0.22560883	-0.083141565	-0.056488752	0.1356864
chr6	150560007	4.9272537	2.6448932	2.2823606	acetylated_beyond_accessibility	-0.345546	0.055299044	0.046354055	-0.14556241
chr6	37128602	5.4553213	3.172792	2.2825294	acetylated_beyond_accessibility	-0.68930936	0.71428585	0.23155999	0.31799936
chr17	47949433	3.871201	1.5885619	2.282639	acetylated_beyond_accessibility	2.4283628	0.6213039	-0.11455977	-0.25042522
chr7	106774886	6.8351846	4.552203	2.2829814	acetylated_beyond_accessibility	-2.2901814	0.39910746	0.05511427	0.33873367
chr17	75072124	5.389072	3.1053247	2.2837472	acetylated_beyond_accessibility	-0.8819971	0.45977235	0.38387966	0.5617645
chr12	102429894	5.365976	3.082001	2.283975	acetylated_beyond_accessibility	-1.1906359	0.48035908	0.3924613	0.4517069
chr12	8227558	3.1354942	0.84990203	2.285592	acetylated_beyond_accessibility	2.3698997	-0.14855444	0.21191072	0.054499567
chr12	96315916	4.0775375	1.7919347	2.2856028	acetylated_beyond_accessibility	-0.24347544	0.40833282	-0.18414915	-0.24618018
chr17	53748872	4.9904327	2.7039537	2.286479	acetylated_beyond_accessibility	-0.08001995	-0.5121739	0.026632786	0.030580044
chr21	32545880	6.0185933	3.7319198	2.2866735	acetylated_beyond_accessibility	-0.8394034	0.8570018	0.5890665	0.51976824
chr6	28944590	6.413459	4.126545	2.2869139	acetylated_beyond_accessibility	-0.9969268	-0.04987526	0.006471634	0.36221218
chr12	6342110	5.872118	3.5835216	2.2885964	acetylated_beyond_accessibility	-0.8292699	1.0277054	0.20029998	0.6716454
chr22	26632886	5.7430034	3.45371	2.2892933	acetylated_beyond_accessibility	-0.98544383	0.7173681	-0.041873693	0.078410625
chr8	87874082	4.6151204	2.324669	2.2904515	acetylated_beyond_accessibility	1.4018228	0.6995795	0.7962649	1.3675895
chr21	45364127	4.890349	2.599833	2.290516	acetylated_beyond_accessibility	0.31619167	-0.1520114	-0.13755631	-0.15034819
chr20	47392225	6.248043	3.956021	2.292022	acetylated_beyond_accessibility	-0.7541261	0.076286554	0.0281353	0.15232253
chr6	13985790	5.398163	3.1051202	2.2930427	acetylated_beyond_accessibility	-0.43768573	0.44761038	0.14651799	0.27249503
chr7	138257679	5.855072	3.561904	2.293168	acetylated_beyond_accessibility	-0.75876904	0.82252884	0.22696781	0.44210196
chr21	13973725	3.7841897	1.4905478	2.293642	acetylated_beyond_accessibility	1.2132367	-0.28727388	0.03284359	0.074795246
chr8	61878931	4.060443	1.7667687	2.2936742	acetylated_beyond_accessibility	-0.7468829	-0.4705031	-0.25579143	-0.2683159
chr20	33423403	5.2257466	2.9319584	2.2937882	acetylated_beyond_accessibility	-1.2830555	0.8900864	-0.14397907	0.69655013
chr17	75262414	5.9839363	3.6899223	2.294014	acetylated_beyond_accessibility	0.49088287	-0.43754172	-0.16100407	-0.3017223
chr6	41818696	5.609472	3.3151603	2.2943115	acetylated_beyond_accessibility	-1.1564298	0.20305753	0.21848845	-0.037736654
chr7	5704646	3.713572	1.4191452	2.294427	acetylated_beyond_accessibility	0.34873736	0.10845649	-0.1659354	-0.19599259
chr6	15698404	4.624973	2.3300657	2.294907	acetylated_beyond_accessibility	-0.5796808	-0.44634867	-0.400586	-0.120863914
chr10	48470344	7.337588	5.042502	2.295086	acetylated_beyond_accessibility	-1.8119137	0.50409603	0.15811396	0.9094558
chr10	11898531	7.0535855	4.7579055	2.29568	acetylated_beyond_accessibility	-1.6633048	0.8922925	0.4856844	0.8175659
chr20	58624074	4.8520303	2.5559325	2.2960978	acetylated_beyond_accessibility	-0.43326044	-0.9280783	-0.44117403	-0.7288729
chr12	7959869	5.214936	2.9170902	2.2978456	acetylated_beyond_accessibility	0.93812895	1.1949818	0.394027	0.77039886
chr17	17825342	5.560682	3.2626145	2.2980673	acetylated_beyond_accessibility	-0.6674013	0.12380576	-0.28795648	0.032637358
chr20	35116433	4.8675346	2.5661166	2.301418	acetylated_beyond_accessibility	-1.1314826	1.054028	0.18793535	0.48040867
chr20	58252029	5.723585	3.4219193	2.3016658	acetylated_beyond_accessibility	-0.8333514	-0.14688611	0.12959695	0.031353235
chr10	119520525	4.828314	2.526401	2.3019128	acetylated_beyond_accessibility	-0.6671343	0.4155481	0.031796694	0.2549975
chr20	45851194	5.0106354	2.7086623	2.301973	acetylated_beyond_accessibility	0.0812273	-0.13561368	0.25911188	0.009571552
chr7	43572699	4.6821313	2.3796875	2.3024437	acetylated_beyond_accessibility	0.53763175	1.3550205	0.2387321	0.39118767
chr17	58336025	6.5971456	4.2942734	2.3028722	acetylated_beyond_accessibility	-1.0345919	1.0471721	0.40754032	0.799593
chr8	98613015	3.8066626	1.5032703	2.3033924	acetylated_beyond_accessibility	0.9627849	0.12979305	0.3249253	0.22759151
chr8	105244014	5.8777356	3.574291	2.3034446	acetylated_beyond_accessibility	-1.9949038	-0.33097458	-0.20706749	-0.35305905
chr6	161205231	6.5323343	4.2285028	2.3038316	acetylated_beyond_accessibility	-2.0128582	0.5750241	0.2672963	0.31464672
chr17	29654494	4.94876	2.6448236	2.3039365	acetylated_beyond_accessibility	-0.26852965	0.16646695	0.2554748	0.25973988
chr22	27670844	5.57973	3.2752295	2.3045006	acetylated_beyond_accessibility	-0.60364723	0.15591574	-0.24526548	-0.29354692
chr17	55567123	5.1474943	2.8420796	2.3054147	acetylated_beyond_accessibility	-1.1095858	0.5202551	0.21254373	0.31278634
chr8	143205952	2.6390574	0.33237374	2.3066835	acetylated_beyond_accessibility	4.1654215	0.16442513	2.1193533	0.14516336
chr7	1883196	5.365976	3.058895	2.3070807	acetylated_beyond_accessibility	0.25148106	0.15465975	-0.24630189	0.049882412
chr20	3209421	5.549076	3.2413392	2.3077369	acetylated_beyond_accessibility	2.9504323	1.2006364	0.83988905	0.41526604
chr12	31923002	3.3322046	1.0242865	2.307918	acetylated_beyond_accessibility	2.1038954	0.39420414	0.28008366	0.33594322
chr17	49424917	4.8751974	2.566759	2.3084383	acetylated_beyond_accessibility	1.3484313	0.40394735	0.5604837	0.39737868
chr21	29849888	3.4339871	1.1253343	2.3086529	acetylated_beyond_accessibility	0.877877	0.1189661	-0.36878842	-0.1131556
chr10	91617289	3.871201	1.5613625	2.3098385	acetylated_beyond_accessibility	0.30320537	-0.3358091	-0.16212904	-0.22059417
chr22	26619627	4.1108737	1.8010193	2.3098545	acetylated_beyond_accessibility	0.34111822	-0.337062	-0.17431843	-0.23263466
chr22	21630086	6.809039	4.4988813	2.3101578	acetylated_beyond_accessibility	-1.8286488	0.3579769	-1.0082784	0.05255699
chr20	47607034	5.934894	3.6244607	2.3104334	acetylated_beyond_accessibility	-2.0980358	-0.34573102	-0.015500784	-0.17922306
chr10	119658456	4.6728287	2.3621764	2.3106523	acetylated_beyond_accessibility	-0.054326773	-0.23858428	-0.38657475	-0.65969956
chr18	9870535	6.8394766	4.528789	2.3106875	acetylated_beyond_accessibility	-1.6317286	0.25635672	0.04661274	0.3437047
chr6	150269994	5.3375382	3.026527	2.3110113	acetylated_beyond_accessibility	-0.8004432	0.28331137	0.1010232	-0.07413769
chr6	150151120	6.637258	4.325515	2.3117433	acetylated_beyond_accessibility	-1.1187398	0.5776477	0.18202448	0.32227135
chr6	40715968	4.727388	2.4155645	2.3118234	acetylated_beyond_accessibility	-0.39646244	-0.002910614	-0.18274784	0.0841732
chr7	20219791	7.106606	4.794348	2.3122582	acetylated_beyond_accessibility	-1.7447331	0.3934641	0.314404	0.36741686
chr6	37049018	6.393591	4.080332	2.3132591	acetylated_beyond_accessibility	-1.323451	0.31342697	0.16607904	0.19283104
chr8	95223673	4.59512	2.2806025	2.3145175	acetylated_beyond_accessibility	-0.6809783	0.5442195	-0.16612291	0.3551631
chr10	17386895	5.192957	2.877632	2.315325	acetylated_beyond_accessibility	0.241076	1.056102	0.7981889	1.3839285
chr17	62234321	3.1354942	0.81919837	2.3162959	acetylated_beyond_accessibility	2.2822502	0.047538877	0.10590273	0.08853167
chr17	32897620	6.4457197	4.1294203	2.3162994	acetylated_beyond_accessibility	-1.7676637	-0.21990466	-0.14113593	-0.13631868
chr20	4018578	4.6634393	2.3469217	2.3165176	acetylated_beyond_accessibility	0.9861946	0.6759033	0.17883801	0.20500779
chr18	54806248	3.465736	1.1490245	2.3167114	acetylated_beyond_accessibility	0.32039452	-0.07242727	-0.05256486	0.00034546852
chr12	28760242	3.6635616	1.3466169	2.3169446	acetylated_beyond_accessibility	0.024952054	0.08524251	-0.3027302	-0.039739013
chr6	2859117	6.46925	4.1521254	2.3171248	acetylated_beyond_accessibility	-1.1565042	0.47105837	0.55149937	0.7286701
chr10	71613613	4.7957907	2.4786172	2.3171735	acetylated_beyond_accessibility	-0.08531451	0.7496135	0.020518064	0.35043764
chr6	15087145	6.44254	4.1252794	2.3172607	acetylated_beyond_accessibility	-1.1962717	0.84189844	0.30203915	0.62731695
chr7	159005927	4.477337	2.1599517	2.3173852	acetylated_beyond_accessibility	2.8993611	0.35900545	1.2039859	0.48245287
chr20	50558775	4.8520303	2.5345054	2.317525	acetylated_beyond_accessibility	-0.8894119	0.5264764	-0.05185628	0.13759041
chr8	105633380	4.9767337	2.6589377	2.317796	acetylated_beyond_accessibility	-0.787966	0.02166009	-0.16778326	-0.008080721
chr6	86599167	2.944439	0.6257962	2.3186426	acetylated_beyond_accessibility	1.8749384	0.2154969	-0.2845646	0.073749244
chr22	41512992	4.7095304	2.3900533	2.319477	acetylated_beyond_accessibility	0.69314575	-0.39730358	-0.10751605	-0.23748493
chr7	44992213	4.9972124	2.6773748	2.3198376	acetylated_beyond_accessibility	0.26110506	0.7442446	0.4321146	0.2313056
chr17	602686	4.7957907	2.4751377	2.320653	acetylated_beyond_accessibility	1.1382773	0.57539797	0.46733403	0.7446146
chr10	96622561	4.7361984	2.414679	2.3215194	acetylated_beyond_accessibility	-0.73115075	-0.12822747	0.15423751	0.21924686
chr6	14728056	5.476464	3.1537933	2.3226705	acetylated_beyond_accessibility	-0.57014275	0.69988203	0.012867451	0.25844598
chr10	92972153	5.645447	3.3223264	2.3231204	acetylated_beyond_accessibility	-0.43248796	0.818907	0.3069768	0.42031384
chr10	21808792	4.477337	2.1532133	2.3241236	acetylated_beyond_accessibility	-1.2348986	-0.73971653	-0.33832526	-0.19002175
chr22	43970003	5.799093	3.4749527	2.32414	acetylated_beyond_accessibility	-0.930923	-0.033521175	-0.16451359	-0.12028599
chr17	55090407	4.3307333	2.0056047	2.3251286	acetylated_beyond_accessibility	1.0076017	-0.10043681	0.04684329	0.04810667
chr22	31059951	4.94876	2.6233144	2.3254457	acetylated_beyond_accessibility	-0.62717414	0.88366604	0.48725462	0.44545698
chr12	45235182	5.170484	2.844226	2.3262582	acetylated_beyond_accessibility	0.62258244	1.1283159	0.4535141	0.8651967
chr17	15959040	5.5134287	3.1857426	2.327686	acetylated_beyond_accessibility	-0.638453	0.085588455	-0.00620389	-0.023858547
chr10	72320889	7.2041492	4.8761153	2.328034	acetylated_beyond_accessibility	-1.9797132	0.48872948	0.028729439	0.16863537
chr12	52993264	5.659482	3.3313897	2.3280923	acetylated_beyond_accessibility	-1.1641405	-0.20296979	0.20165133	0.03984022
chr10	15325611	4.6634393	2.3352466	2.3281927	acetylated_beyond_accessibility	0.89663935	0.14179397	0.22585845	0.62574387
chr22	28242145	4.158883	1.8306283	2.3282547	acetylated_beyond_accessibility	0.43551457	0.18695581	0.12847114	0.036339402
chr17	59853389	3.465736	1.1373359	2.3284001	acetylated_beyond_accessibility	1.4993097	0.40863657	0.23351192	0.07593262
chr10	17215281	4.9972124	2.6685548	2.3286576	acetylated_beyond_accessibility	-0.35035944	0.6038623	0.24482632	0.41686773
chr22	26479577	5.7589016	3.430242	2.3286595	acetylated_beyond_accessibility	-0.7290108	0.8214092	0.38057423	0.06949401
chr6	4727830	6.7487597	4.4189434	2.3298163	acetylated_beyond_accessibility	-2.0508988	0.12929344	-0.102555275	0.06476641
chr17	77088660	6.2363696	3.9054883	2.3308814	acetylated_beyond_accessibility	1.183883	0.36954284	0.62770534	0.7069881
chr7	43734830	4.762174	2.4308538	2.3313203	acetylated_beyond_accessibility	-0.2979865	0.4622922	0.117577314	-0.079955816
chr8	37849920	6.3261495	3.9946535	2.331496	acetylated_beyond_accessibility	1.2470958	1.2941706	0.8837974	1.2023866
chr10	23512752	4.543295	2.2114322	2.3318627	acetylated_beyond_accessibility	-0.5371647	-0.75366247	-0.27659345	-0.55027866
chr7	64946292	5.2832036	2.9503975	2.332806	acetylated_beyond_accessibility	-0.9951117	0.2342906	-0.30167818	-0.15476203
chr17	30117121	6.6227365	4.28944	2.3332963	acetylated_beyond_accessibility	0.38134718	0.9116688	0.8704834	1.1708403
chr20	51339965	4.905275	2.5718043	2.3334706	acetylated_beyond_accessibility	-0.7588	0.16170621	0.021802187	-0.15273452
chr17	66468726	5.602119	3.268398	2.333721	acetylated_beyond_accessibility	-0.08103824	0.1551578	0.5395086	0.5001595
chr22	42180486	4.634729	2.3006616	2.3340673	acetylated_beyond_accessibility	-0.1464405	0.34443116	0.024271488	-0.19716215
chr17	48241002	5.6970935	3.3623664	2.334727	acetylated_beyond_accessibility	-0.25995636	-0.09790754	0.33553457	0.8451698
chr8	144767533	3.9512436	1.6154999	2.335744	acetylated_beyond_accessibility	1.1118046	-0.2518823	-0.10071707	0.19800735
chr8	106060294	5.9053617	3.5688457	2.336516	acetylated_beyond_accessibility	0.40398407	0.40646625	0.38366175	0.22712898
chr20	37223251	3.218876	0.88224787	2.336628	acetylated_beyond_accessibility	0.8753789	0.28133994	0.044012785	0.13855284
chr12	54428969	4.8675346	2.5303178	2.3372169	acetylated_beyond_accessibility	1.3085301	-0.07950783	0.09532356	0.60115695
chr17	16381036	5.9814143	3.6441655	2.3372488	acetylated_beyond_accessibility	1.1344476	0.40744305	0.4942479	-0.15501761
chr18	9804152	7.1608458	4.8227654	2.3380804	acetylated_beyond_accessibility	-2.499701	0.61184216	0.15603065	0.7228794
chr10	22666637	4.727388	2.3889313	2.3384566	acetylated_beyond_accessibility	-0.41900706	1.0984752	0.056994677	0.4596696
chr8	8238607	3.6635616	1.3244283	2.3391333	acetylated_beyond_accessibility	1.3240695	-0.13994086	0.07160139	-0.15634286
chr20	38434889	6.289716	3.9504225	2.3392932	acetylated_beyond_accessibility	-1.3047254	-0.5135906	-0.5571594	-0.19981408
chr17	4839616	5.4026775	3.0633686	2.339309	acetylated_beyond_accessibility	-1.383537	0.14774656	0.08882022	0.09023523
chr7	131007650	4.158883	1.8182536	2.3406296	acetylated_beyond_accessibility	0.73878825	1.6396536	0.41701758	0.3736428
chr22	36982348	4.9767337	2.6358166	2.340917	acetylated_beyond_accessibility	-0.28766727	-0.06744647	-0.15772486	0.31871748
chr17	69235628	3.7841897	1.4431577	2.341032	acetylated_beyond_accessibility	0.44738317	-0.20584083	-0.05599916	0.15250647
chr22	24635255	2.8903718	0.5492723	2.3410995	acetylated_beyond_accessibility	1.712378	0.026700914	0.20275414	-0.08175683
chr7	106449391	6.4167323	4.0741954	2.342537	acetylated_beyond_accessibility	-0.9774864	0.0013179779	0.023453712	0.38510036
chr8	74866610	3.465736	1.1229944	2.3427415	acetylated_beyond_accessibility	-0.03165245	0.19198906	-0.25884557	0.060603857
chr8	128048593	6.809039	4.4658346	2.3432045	acetylated_beyond_accessibility	-1.7145855	0.4031515	0.3671465	0.35996914
chr10	125817604	5.497168	3.1531153	2.3440528	acetylated_beyond_accessibility	-0.8706877	-0.16746402	0.064448595	0.29310465
chr17	38852877	6.3438807	3.99949	2.3443906	acetylated_beyond_accessibility	-0.7561171	-0.18882275	0.18372846	0.55803084
chr17	44907405	5.062595	2.7178876	2.3447073	acetylated_beyond_accessibility	0.20524979	-0.27443457	0.11112809	-0.1581881
chr8	106170830	4.4426513	2.0970309	2.3456204	acetylated_beyond_accessibility	-0.19213724	0.6095381	-0.17492318	0.037950277
chr17	42820139	3.3672957	1.0213661	2.3459296	acetylated_beyond_accessibility	0.40129304	-0.109399796	-0.4971429	-0.5032159
chr7	66282209	4.1743875	1.8277277	2.3466597	acetylated_beyond_accessibility	0.19613826	0.8518506	0.006102681	0.38314712
chr12	26274090	5.7004437	3.3525076	2.3479362	acetylated_beyond_accessibility	-0.32444	1.125608	0.39835763	0.47536588
chr20	37300294	4.787492	2.438181	2.3493109	acetylated_beyond_accessibility	-0.80398893	0.56687474	0.08915377	0.63825655
chr17	77122723	5.389072	3.0386043	2.3504677	acetylated_beyond_accessibility	-1.6089673	-0.2301414	0.17091465	0.15297008
chr8	108248647	6.605298	4.25472	2.3505778	acetylated_beyond_accessibility	0.62089014	0.4174676	0.4375081	0.8281131
chr20	3210169	5.3471074	2.9957094	2.351398	acetylated_beyond_accessibility	0.8965819	0.6409354	0.07906604	-0.18782878
chr8	104617432	6.0684257	3.7159097	2.352516	acetylated_beyond_accessibility	-1.5330074	0.22693753	0.06856251	-0.036975384
chr17	69102270	4.644391	2.291278	2.3531132	acetylated_beyond_accessibility	0.077044964	0.3798592	0.37699795	0.4321823
chr7	135558185	7.3138866	4.9605584	2.3533282	acetylated_beyond_accessibility	-1.9330511	0.42153883	-0.34793234	0.7345991
chr20	62875114	5.192957	2.8387547	2.3542023	acetylated_beyond_accessibility	-1.680738	0.018633127	-0.14319754	0.10221243
chr6	4637948	4.2195077	1.8646178	2.3548899	acetylated_beyond_accessibility	0.96944666	0.10864091	-0.07325578	0.11036432
chr6	3209351	5.31812	2.9627466	2.3553734	acetylated_beyond_accessibility	-0.015145779	0.534559	-0.36900306	-0.4387958
chr10	3805390	5.9989367	3.6426318	2.356305	acetylated_beyond_accessibility	-0.36418533	-0.42480516	0.0091974735	-0.033832073
chr6	27479689	5.765191	3.4081821	2.357009	acetylated_beyond_accessibility	1.0640655	1.3741775	0.83001804	0.7704773
chr8	53768394	3.6109178	1.2536559	2.357262	acetylated_beyond_accessibility	0.5241263	0.42453468	-0.1980815	-0.020074844
chr18	9899246	6.3099184	3.950315	2.3596034	acetylated_beyond_accessibility	-0.9369652	-0.038752794	0.5846615	0.0046520233
chr7	150321067	5.7203116	3.360486	2.3598256	acetylated_beyond_accessibility	-1.1949191	0.7478337	-0.0073287487	0.019889593
chr8	58596115	4.8121843	2.4518523	2.360332	acetylated_beyond_accessibility	0.20665908	0.06808376	0.29989052	0.026971817
chr20	51434939	4.465908	2.1055083	2.3603997	acetylated_beyond_accessibility	-0.78673196	-0.27423024	-0.13634992	-0.122065425
chr20	57561033	4.543295	2.1821594	2.3611355	acetylated_beyond_accessibility	-0.42379808	-0.4961127	-0.3428862	-0.6028547
chr10	24909210	4.7095304	2.347083	2.3624473	acetylated_beyond_accessibility	-0.30844545	0.19090176	0.22577953	0.44840527
chr20	31670852	5.7268476	3.3643346	2.362513	acetylated_beyond_accessibility	-1.7695763	0.5603459	-0.15218925	0.3509872
chr6	150271596	6.736967	4.3742046	2.3627625	acetylated_beyond_accessibility	-2.1643345	0.3801794	0.085416794	0.08495903
chr10	92823161	4.2195077	1.8560932	2.3634145	acetylated_beyond_accessibility	-0.33881414	-0.50212085	-0.23255086	-0.30674767
chr10	21208217	5.2522736	2.8885798	2.3636937	acetylated_beyond_accessibility	-0.9764563	-0.14365578	-0.27177715	-0.018296719
chr10	95266895	4.1108737	1.7469707	2.363903	acetylated_beyond_accessibility	0.89068866	0.4123509	0.37068868	0.23524356
chr17	28662058	6.9650803	4.6009693	2.364111	acetylated_beyond_accessibility	0.49275875	1.4799042	1.0621681	1.095129
chr6	2853869	5.4026775	3.0379229	2.3647547	acetylated_beyond_accessibility	0.37529254	-0.6197262	-0.12635422	-0.49254346
chr20	23148013	6.543912	4.17898	2.364932	acetylated_beyond_accessibility	-1.1638348	0.11240578	0.15091228	-0.09374666
chr20	23050955	5.1817837	2.8154368	2.3663468	acetylated_beyond_accessibility	1.1898985	-0.45457172	-0.55576277	-0.18487
chr17	1723228	3.5263605	1.159991	2.3663695	acetylated_beyond_accessibility	1.6070876	0.20862997	0.06870198	0.3543315
chr22	21641635	7.182352	4.8144937	2.3678584	acetylated_beyond_accessibility	-1.3804533	0.9866295	-0.0033621788	0.44391537
chr10	130138653	4.477337	2.109005	2.368332	acetylated_beyond_accessibility	0.33976793	0.6633527	0.13314772	0.33635616
chr17	42023805	6.4707994	4.1024647	2.3683348	acetylated_beyond_accessibility	-0.97648835	-0.15018606	0.39022493	0.4693699
chr8	39651456	3.1354942	0.7669277	2.3685665	acetylated_beyond_accessibility	0.8607781	0.154513	0.07763219	0.13583499
chr6	15509747	5.529429	3.1607208	2.3687081	acetylated_beyond_accessibility	-0.41331983	0.37478304	0.045381308	0.041956186
chr12	56646083	6.6280413	4.2577934	2.3702478	acetylated_beyond_accessibility	-0.79188275	0.29350471	-0.054648876	0.022521019
chr6	34277503	4.983607	2.6117177	2.371889	acetylated_beyond_accessibility	-0.06077385	1.1049924	0.12753844	0.30098152
