chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr10	96622561	4.7361984	3.0711067	1.6650918	acetylated_beyond_accessibility	-1.3875784	-0.7846551	0.15423751	0.21924686
chr20	9136297	4.8751974	3.2095308	1.6656666	acetylated_beyond_accessibility	-0.40184975	-0.36591363	-0.00412035	0.29665637
chr7	1882516	4.7706847	3.1049347	1.66575	acetylated_beyond_accessibility	-0.5801034	-0.29837608	-0.40660024	-0.424896
chr8	67062184	7.3225102	5.6564007	1.6661096	acetylated_beyond_accessibility	-1.4274592	0.11945534	0.50237083	1.0310874
chr17	78274135	3.6888795	2.0226467	1.6662328	acetylated_beyond_accessibility	0.794436	0.10376859	0.08329892	0.34109163
chr12	48152228	4.4426513	2.7762876	1.6663637	acetylated_beyond_accessibility	0.21200562	0.10408783	0.042396545	0.24998665
chr17	29643526	3.9318256	2.2653134	1.6665123	acetylated_beyond_accessibility	0.85379076	-0.2713027	0.17288113	0.43165684
chr22	46241547	3.8918204	2.2252018	1.6666186	acetylated_beyond_accessibility	-0.44221973	-0.45363975	-0.23092484	0.118692875
chr22	37273795	3.637586	1.9706357	1.6669505	acetylated_beyond_accessibility	1.7094872	-0.6303849	0.2349999	-0.037646174
chr20	829229	4.9416423	3.2743006	1.6673417	acetylated_beyond_accessibility	-1.6852899	-0.5304191	-0.043198586	-0.044330597
chr20	53297063	5.0369525	3.3695698	1.6673827	acetylated_beyond_accessibility	-1.6045597	-0.6497798	-0.05416155	-0.030277967
chr17	28952431	6.788972	5.120623	1.6683488	acetylated_beyond_accessibility	-1.2332835	-0.06930065	-0.22817421	-0.04025936
chr8	101149940	6.6656837	4.9969363	1.6687474	acetylated_beyond_accessibility	-3.538993	-0.56990004	-0.06804037	-0.19075823
chr8	102568116	4.7791233	3.1100135	1.6691098	acetylated_beyond_accessibility	-0.07067084	0.3108685	0.49877453	0.59636164
chr21	43975636	4.204693	2.5355513	1.6691415	acetylated_beyond_accessibility	0.60228896	-0.8096106	0.23556948	0.16389298
chr8	53768394	3.6109178	1.941724	1.6691939	acetylated_beyond_accessibility	-0.16394174	-0.26353335	-0.1980815	-0.020074844
chr8	144804955	4.4188404	2.7495477	1.6692927	acetylated_beyond_accessibility	0.65027666	-0.43190837	-0.03518796	0.070035934
chr6	67895719	4.75359	3.0842054	1.6693847	acetylated_beyond_accessibility	-1.1720704	0.07368636	0.2702086	0.42460823
chr20	49767289	3.8066626	2.136952	1.6697106	acetylated_beyond_accessibility	-0.07874775	-0.07517767	0.24067664	0.0054125786
chr6	150297531	4.406719	2.7368648	1.6698544	acetylated_beyond_accessibility	-0.54909277	-1.3643751	-0.24363184	-0.43731356
chr20	47607034	5.934894	4.2644506	1.6704435	acetylated_beyond_accessibility	-2.7380257	-0.9857209	-0.015501022	-0.17922306
chr18	9101884	5.771441	4.1007757	1.6706653	acetylated_beyond_accessibility	-1.0019844	0.74951315	0.22116041	1.0424633
chr8	23514563	5.09375	3.4226613	1.6710887	acetylated_beyond_accessibility	-0.6374326	-0.18475771	0.33658767	-0.055037975
chr22	39967639	3.8286414	2.1572833	1.6713581	acetylated_beyond_accessibility	0.29292703	-0.20168614	0.066515684	-0.41836655
chr6	154514050	5.049856	3.3784115	1.6714447	acetylated_beyond_accessibility	-1.5891337	-0.6925688	0.070239544	-0.05529356
chr17	17418031	4.394449	2.7227397	1.6717095	acetylated_beyond_accessibility	-0.31905675	-0.40931034	-0.054038525	-0.16715479
chr17	42820139	3.3672957	1.6955556	1.6717402	acetylated_beyond_accessibility	-0.2728964	-0.78358924	-0.4971429	-0.5032159
chr10	129114794	4.0775375	2.4055493	1.6719882	acetylated_beyond_accessibility	0.13923454	-0.45752585	-0.017062187	-0.07828736
chr18	57659733	4.882802	3.210719	1.6720829	acetylated_beyond_accessibility	-1.2271609	-0.6292722	-0.19231701	-0.13082981
chr10	133305327	5.5174527	3.8450675	1.6723852	acetylated_beyond_accessibility	-1.0830173	-1.0061345	-0.08302832	-0.42626476
chr10	70667267	6.2422233	4.5696454	1.6725779	acetylated_beyond_accessibility	-2.9725962	-0.5280113	-0.04712391	-0.37522078
chr10	13417704	5.857933	4.185241	1.6726918	acetylated_beyond_accessibility	-1.3665874	-0.22912669	0.24893808	0.83102894
chr12	8996895	3.0445225	1.3717082	1.6728144	acetylated_beyond_accessibility	1.5451543	0.08585107	0.13079679	0.09016466
chr22	28560358	5.1416636	3.4687672	1.6728964	acetylated_beyond_accessibility	-1.3585682	0.43416572	0.28328896	0.6209531
chr22	36480263	5.8318825	4.1585016	1.6733809	acetylated_beyond_accessibility	-1.248692	0.10376787	0.27415276	0.7082014
chr8	38092313	6.568078	4.8946514	1.6734266	acetylated_beyond_accessibility	-1.8414278	0.00077819824	0.24394321	0.12033224
chr6	14473242	3.8501477	2.176669	1.6734788	acetylated_beyond_accessibility	0.93776727	0.08438945	0.34610963	0.17724562
chr20	22414478	5.030438	3.3569312	1.6735067	acetylated_beyond_accessibility	-0.9563401	-0.85451937	0.1080575	-0.14114928
chr12	122592824	3.218876	1.5452011	1.6736748	acetylated_beyond_accessibility	1.0229781	-0.25700438	-0.29100823	0.1742773
chr17	1723228	3.5263605	1.8521967	1.6741638	acetylated_beyond_accessibility	0.91488194	-0.4835757	0.06870198	0.3543315
chr17	78027259	4.060443	2.3859808	1.6744621	acetylated_beyond_accessibility	-0.5252533	-0.37230372	0.15210819	0.14024329
chr18	46061671	5.043425	3.368915	1.67451	acetylated_beyond_accessibility	-0.8240497	0.12706399	0.297153	0.64284325
chr7	2956760	6.1441855	4.46926	1.6749253	acetylated_beyond_accessibility	-1.6094368	-0.027797222	0.25738	0.096687794
chr10	92486864	4.0253515	2.350329	1.6750226	acetylated_beyond_accessibility	-0.3369012	0.7088926	0.49165845	0.63352394
chr6	158869615	7.0958934	5.4202604	1.675633	acetylated_beyond_accessibility	-2.0185993	-0.34742165	-0.43308735	-0.14451218
chr17	7228167	3.7612002	2.0853398	1.6758604	acetylated_beyond_accessibility	0.36967182	-0.57353675	-0.1334523	-0.17001641
chr12	6430737	5.2832036	3.607306	1.6758976	acetylated_beyond_accessibility	-0.9006851	-0.65052724	0.20763826	-0.038372755
chr8	129315256	4.189655	2.5132334	1.6764214	acetylated_beyond_accessibility	-0.5491471	-0.45772862	-0.043111086	-0.12543106
chr22	42648525	4.8202815	3.1432025	1.677079	acetylated_beyond_accessibility	0.035175085	-0.45947266	-0.20854115	0.006790161
chr18	35688941	3.8918204	2.214565	1.6772554	acetylated_beyond_accessibility	-0.09442496	0.05696726	0.33154202	0.29655385
chr6	14271174	4.477337	2.7999878	1.6773491	acetylated_beyond_accessibility	-0.64004827	-1.1806288	-0.152174	-0.18487358
chr17	33925842	3.5553482	1.8779118	1.6774364	acetylated_beyond_accessibility	-0.2679386	-0.15303886	0.010014534	0.13167167
chr6	28267291	5.768321	4.0905733	1.6777477	acetylated_beyond_accessibility	-0.64299846	0.4414792	0.19079733	0.120743275
chr17	77071632	5.389072	3.7109036	1.6781683	acetylated_beyond_accessibility	-1.266459	-0.11965394	0.22535229	0.38696098
chr17	45253348	5.220356	3.542057	1.678299	acetylated_beyond_accessibility	-1.4527581	-0.005465269	0.070554495	0.46378708
chr6	47135897	4.644391	2.9660738	1.6783173	acetylated_beyond_accessibility	-0.7613733	-0.47960544	-0.21636748	-0.1145947
chr10	126253424	2.944439	1.2652167	1.6792222	acetylated_beyond_accessibility	1.6305567	-0.37489974	-0.10589492	0.11783087
chr8	95089054	4.465908	2.7865124	1.6793957	acetylated_beyond_accessibility	-0.8507371	0.07940817	0.04352498	-0.13409305
chr17	44087574	4.8121843	3.13274	1.6794443	acetylated_beyond_accessibility	-1.5932157	-0.663069	-0.5811019	-0.016469955
chr8	38136018	4.0775375	2.3979168	1.6796207	acetylated_beyond_accessibility	-0.09697056	0.5574846	-0.050593615	0.12146187
chr17	67994460	5.220356	3.5396667	1.6806893	acetylated_beyond_accessibility	0.16706729	-0.29616308	0.009201288	0.09520817
chr10	90800458	3.8066626	2.1259	1.6807625	acetylated_beyond_accessibility	0.53717566	-0.011718512	-0.18819869	-0.04240632
chr22	47107626	2.944439	1.2635733	1.6808656	acetylated_beyond_accessibility	0.45931947	0.1166836	0.078611016	0.1420598
chr18	50310338	3.465736	1.7839339	1.681802	acetylated_beyond_accessibility	0.47386932	0.21981311	0.54906106	0.5121274
chr10	95266895	4.1108737	2.429071	1.6818027	acetylated_beyond_accessibility	0.20858836	-0.2697494	0.37068868	0.23524356
chr7	92809885	5.9532433	4.2711525	1.6820908	acetylated_beyond_accessibility	-0.53244734	0.20352793	0.6397505	0.556242
chr6	39226054	6.461468	4.7793703	1.6820979	acetylated_beyond_accessibility	-1.3737612	-0.0919199	0.12754488	0.18258
chr17	75124566	6.0497336	4.3669376	1.682796	acetylated_beyond_accessibility	-1.568773	-0.22293091	0.53051615	0.3868742
chr8	29175611	5.09375	3.410362	1.683388	acetylated_beyond_accessibility	-0.93493056	-0.4893136	-0.07024455	0.14574242
chr17	28865434	6.8469434	5.1632156	1.6837277	acetylated_beyond_accessibility	-1.8408787	0.2101531	0.40017796	0.46552372
chr18	54871421	3.5263605	1.8420339	1.6843266	acetylated_beyond_accessibility	0.079785705	-0.35965812	-0.2533431	0.19489694
chr6	14713121	4.304065	2.6194	1.6846652	acetylated_beyond_accessibility	-0.37870502	-0.5329571	-0.1337409	-0.13544106
chr7	64849950	5.3471074	3.6622674	1.68484	acetylated_beyond_accessibility	-1.7182589	-0.06982112	-0.0070712566	0.44844842
chr7	75842801	5.484797	3.7997994	1.6849976	acetylated_beyond_accessibility	-0.60183525	0.70084	0.393229	0.68358755
chr20	33257415	3.7376697	2.052571	1.6850986	acetylated_beyond_accessibility	-0.09320974	-0.30130982	0.17778015	-0.03198576
chr12	118319834	3.4965076	1.8107699	1.6857377	acetylated_beyond_accessibility	-0.19338858	-0.51991355	-0.019296646	0.061982274
chr17	68011322	3.8286414	2.142752	1.6858895	acetylated_beyond_accessibility	-0.30610156	-0.40706575	0.035607338	0.1822412
chr21	46188949	5.3936276	3.7064528	1.6871748	acetylated_beyond_accessibility	-0.98265934	-0.038269043	-0.01164341	0.1408279
chr17	68438207	5.7430034	4.055821	1.6871824	acetylated_beyond_accessibility	0.32960367	0.30171728	0.77663994	0.97630596
chr18	8893420	5.043425	3.3555303	1.6878948	acetylated_beyond_accessibility	-1.6223722	-0.41124725	0.07470298	-0.14499664
chr17	43721730	3.9512436	2.2629795	1.6882641	acetylated_beyond_accessibility	0.75521326	0.2604673	0.4158008	0.3113451
chr20	9147969	4.1108737	2.4225338	1.68834	acetylated_beyond_accessibility	-1.0352671	-0.77466714	-0.1386497	-0.47126365
chr8	143206666	3.4965076	1.8080442	1.6884634	acetylated_beyond_accessibility	1.733367	-0.19802487	1.4548783	0.4127612
chr22	19458077	3.8286414	2.1397924	1.688849	acetylated_beyond_accessibility	-0.09709692	-0.048533678	-0.39170778	-0.14832664
chr10	6473920	5.8777356	4.188545	1.6891904	acetylated_beyond_accessibility	-0.31009078	-0.6800878	0.88113403	0.7264247
chr22	36468208	4.3307333	2.6415184	1.689215	acetylated_beyond_accessibility	-0.26062417	-0.35740256	0.042449474	0.027480364
chr7	116465953	4.7791233	3.089737	1.6893864	acetylated_beyond_accessibility	-1.5674946	-0.15705824	-0.024559736	-0.01699853
chr10	3095676	6.6883545	4.998876	1.6894784	acetylated_beyond_accessibility	-1.3084242	-0.24092007	-0.20346355	0.10668516
chr18	8942558	3.9512436	2.2613537	1.6898899	acetylated_beyond_accessibility	-0.7504655	0.28479457	-0.014581442	0.07459068
chr12	10366225	4.65396	2.9640012	1.689959	acetylated_beyond_accessibility	-0.33247447	-0.0111095905	0.2254281	0.43521643
chr10	130138653	4.477337	2.7870924	1.6902444	acetylated_beyond_accessibility	-0.33831954	-0.014734745	0.13314748	0.33635616
chr12	8081447	5.891644	4.201368	1.6902761	acetylated_beyond_accessibility	-0.31872463	-0.37356448	0.27781248	0.18247414
chr20	53332635	4.644391	2.9539578	1.6904333	acetylated_beyond_accessibility	-1.4459069	0.08660436	-0.010785341	0.09822035
chr20	38342854	4.5217886	2.8308887	1.6908998	acetylated_beyond_accessibility	-0.31536102	-0.1277237	0.12658906	-0.048038006
chr7	45769055	5.123964	3.4324443	1.6915195	acetylated_beyond_accessibility	0.82560515	-0.40293002	0.41340876	0.72432685
chr20	49926100	3.3322046	1.6406491	1.6915555	acetylated_beyond_accessibility	0.5468118	0.20095217	0.077702165	0.29100943
chr17	81684440	6.0497336	4.357615	1.6921186	acetylated_beyond_accessibility	0.53423834	0.16423225	0.09743452	-0.041344643
chr6	34723440	4.59512	2.902503	1.6926169	acetylated_beyond_accessibility	0.6497762	0.2870953	0.40196538	0.36996388
chr8	212446	2.8332133	1.140373	1.6928403	acetylated_beyond_accessibility	-0.056183815	-0.30151063	0.030487537	0.14731026
chr6	73461762	6.3117347	4.6186037	1.693131	acetylated_beyond_accessibility	-1.2442625	1.1938262	0.052402973	0.055330753
chr12	18683769	3.6635616	1.9704108	1.6931508	acetylated_beyond_accessibility	0.22581458	-0.2515365	-0.043980002	0.0533309
chr10	48410713	3.295837	1.6024928	1.6933441	acetylated_beyond_accessibility	0.49980927	-0.20597231	0.045993328	0.09060848
chr8	144767533	3.9512436	2.2578843	1.6933594	acetylated_beyond_accessibility	0.4694202	-0.8942667	-0.10071707	0.19800735
chr8	53727888	4.276666	2.5825217	1.6941445	acetylated_beyond_accessibility	-0.90982556	-0.3012402	-0.11460018	-0.21239328
chr10	49299744	7.041412	5.346675	1.694737	acetylated_beyond_accessibility	-1.7456915	0.58625937	0.4919219	0.97941685
chr18	8994623	4.4426513	2.747694	1.6949573	acetylated_beyond_accessibility	-0.9307363	0.32478762	0.22944736	0.17299438
chr12	132828813	6.508769	4.8135962	1.6951728	acetylated_beyond_accessibility	0.3298254	0.27748775	0.78745794	0.5078993
chr12	127121035	3.5553482	1.8595176	1.6958306	acetylated_beyond_accessibility	-0.19790125	-0.50901854	-0.03085339	-0.263772
chr21	32300454	3.3672957	1.6713173	1.6959784	acetylated_beyond_accessibility	2.2294202	1.3940289	0.4965663	-0.06533551
chr6	125086882	4.406719	2.710539	1.6961801	acetylated_beyond_accessibility	-0.90142083	-0.12525773	-0.10069656	0.089920044
chr7	6016161	5.866468	4.1702394	1.6962285	acetylated_beyond_accessibility	-0.58156633	-0.16400576	0.22988462	0.11753416
chr10	102854376	5.652489	3.9551442	1.697345	acetylated_beyond_accessibility	-1.3565049	-0.14221334	0.46825147	0.38455367
chr22	38240839	4.4426513	2.7452807	1.6973705	acetylated_beyond_accessibility	-0.4939525	0.7766104	0.27394962	0.79053736
chr17	78986966	5.525453	3.8278198	1.6976333	acetylated_beyond_accessibility	-0.16633654	0.26200676	0.41028452	0.8659835
chr8	129971911	6.2822666	4.5845737	1.6976929	acetylated_beyond_accessibility	-0.9102268	0.2182045	0.6847687	1.0000997
chr20	29884565	5.192957	3.495129	1.6978278	acetylated_beyond_accessibility	-1.2522821	-0.14529395	-0.15060258	0.2977059
chr22	39845334	3.871201	2.171921	1.69928	acetylated_beyond_accessibility	0.66875887	-0.329957	0.47672582	0.2322526
chr6	111264036	4.204693	2.5052917	1.6994011	acetylated_beyond_accessibility	-0.82995975	-0.0585351	-0.332201	-0.04044223
chr6	70394201	5.220356	3.520127	1.7002289	acetylated_beyond_accessibility	-1.2596579	0.31600904	0.0680902	0.22343493
chr17	78083207	4.1743875	2.4736662	1.7007213	acetylated_beyond_accessibility	-0.47957635	-0.6830325	-0.18157792	-0.21270919
chr20	3806079	4.2341065	2.5330226	1.7010839	acetylated_beyond_accessibility	0.671541	0.54458714	0.1318686	0.7414522
chr12	122368635	4.406719	2.7053978	1.7013214	acetylated_beyond_accessibility	0.08145642	0.67998075	0.55163884	0.78397775
chr10	97879434	3.637586	1.9341903	1.7033958	acetylated_beyond_accessibility	0.45177698	-0.25996864	0.46232224	0.029105067
chr18	711847	6.3044486	4.6001177	1.7043309	acetylated_beyond_accessibility	-0.86219835	-0.37938356	0.09354973	0.2772293
chr10	75211575	6.0684257	4.364054	1.7043715	acetylated_beyond_accessibility	-1.3506742	-0.31677818	-0.33913994	0.14604902
chr10	11898531	7.0535855	5.3492136	1.7043719	acetylated_beyond_accessibility	-2.254613	0.30098438	0.4856844	0.8175659
chr6	27777914	5.8021183	4.09766	1.7044582	acetylated_beyond_accessibility	-0.7147312	0.5589676	0.3456936	0.83969927
chr12	576276	4.564348	2.8586059	1.7057424	acetylated_beyond_accessibility	0.36577368	-0.8429687	0.29403448	0.02421689
chr6	21987304	4.553877	2.8469882	1.7068887	acetylated_beyond_accessibility	1.2716117	0.6227541	0.8766098	0.9271226
chr6	44001492	4.2195077	2.5124648	1.7070429	acetylated_beyond_accessibility	0.05644822	-1.2218711	-0.17262888	-0.20335507
chr17	28033851	5.4595857	3.7525058	1.7070799	acetylated_beyond_accessibility	-0.95726585	-0.04897833	0.49563026	0.73100376
chr10	45848611	2.3978953	0.69053733	1.707358	acetylated_beyond_accessibility	2.5128584	-0.4585966	0.28886884	0.090318084
chr21	32545880	6.0185933	4.311215	1.7073784	acetylated_beyond_accessibility	-1.4186985	0.27770662	0.5890665	0.51976824
chr7	38342361	4.7706847	3.0631115	1.7075732	acetylated_beyond_accessibility	-1.5782168	-0.12435937	-0.09876418	0.04564023
chr17	33923806	4.26268	2.555007	1.7076731	acetylated_beyond_accessibility	-0.56129265	-0.42385936	0.03815937	0.007278919
chr10	79350061	4.3307333	2.622978	1.7077553	acetylated_beyond_accessibility	-0.87638056	-0.3171878	-0.36907768	-0.38310504
chr7	100844965	3.637586	1.9293437	1.7082424	acetylated_beyond_accessibility	0.92321205	-0.33673048	0.11440158	-0.06859887
chr22	49945403	3.4011974	1.6922572	1.7089403	acetylated_beyond_accessibility	3.0893466	-0.055887938	-1.3190521	-0.09480536
chr7	6430425	3.5263605	1.8169303	1.7094302	acetylated_beyond_accessibility	0.599154	0.3694911	-0.058929443	0.17927003
chr6	150271596	6.736967	5.026848	1.7101192	acetylated_beyond_accessibility	-2.8169777	-0.2724638	0.085416794	0.08495903
chr6	31665906	7.0875735	5.376688	1.7108855	acetylated_beyond_accessibility	-0.21900558	0.32778454	0.07524109	0.06536627
chr22	41825440	3.988984	2.2773328	1.7116513	acetylated_beyond_accessibility	0.34944773	-0.4727695	0.00770545	-0.035029173
chr6	26296096	6.680855	4.968425	1.71243	acetylated_beyond_accessibility	-2.3691318	-0.6668062	0.29689312	0.22822857
chr18	79504737	4.394449	2.6814327	1.7130165	acetylated_beyond_accessibility	-0.8618829	-0.8953147	-0.6225722	-0.21315861
chr6	84075209	4.1108737	2.3977454	1.7131283	acetylated_beyond_accessibility	-0.025387287	0.73579	0.07110143	0.26200604
chr10	12057017	4.0253515	2.3111613	1.7141902	acetylated_beyond_accessibility	-0.26296568	-0.012454033	-0.043661833	0.33930445
chr7	103347799	6.369901	4.65389	1.716011	acetylated_beyond_accessibility	-2.2345994	0.7924752	0.28300047	0.73925304
chr7	603583	6.0306854	4.314646	1.7160397	acetylated_beyond_accessibility	-2.5084016	0.14797449	-0.45449233	0.37367392
chr20	30669592	3.5263605	1.8099985	1.716362	acetylated_beyond_accessibility	0.20181847	-1.0915812	0.15971732	0.11936736
chr10	119517791	4.75359	3.036667	1.716923	acetylated_beyond_accessibility	1.6098363	0.45061255	0.5112312	0.55574393
chr7	50347025	3.9702919	2.2532372	1.7170546	acetylated_beyond_accessibility	-0.19403434	0.23157501	0.023398876	0.049054623
chr12	6644448	3.5553482	1.8382673	1.7170808	acetylated_beyond_accessibility	1.9668753	-0.11929023	0.7267425	0.2635882
chr20	49785931	4.6821313	2.9649148	1.7172165	acetylated_beyond_accessibility	0.33203793	0.3234458	0.7763059	0.18928766
chr12	9793669	4.0943446	2.3760972	1.7182474	acetylated_beyond_accessibility	-0.43594503	-0.023444653	-0.007951736	0.3836019
chr6	130980450	4.4188404	2.700435	1.7184055	acetylated_beyond_accessibility	-0.05333996	0.42379045	0.2860725	0.7555907
chr7	29791473	2.5649493	0.8464813	1.718468	acetylated_beyond_accessibility	1.597822	0.04639995	-0.10734755	0.10573107
chr12	10363510	5.710427	3.9918256	1.7186012	acetylated_beyond_accessibility	-0.8950021	0.13907433	0.30008268	0.37008715
chr6	20811495	5.1298985	3.4110315	1.7188671	acetylated_beyond_accessibility	-1.1016595	-0.17119956	-0.000715971	0.032381058
chr22	30423031	6.126869	4.407423	1.7194462	acetylated_beyond_accessibility	-0.7048516	-0.069586754	-0.11939812	-0.04818964
chr17	7020081	4.304065	2.5843801	1.7196851	acetylated_beyond_accessibility	-0.08294535	-0.6797576	-0.28507948	0.057794094
chr10	17244959	3.4965076	1.7762368	1.7202709	acetylated_beyond_accessibility	-0.40934575	-0.17197764	-0.029235125	0.050690293
chr6	13307786	4.691348	2.9707668	1.7205813	acetylated_beyond_accessibility	-0.6992955	-0.30990267	0.11784601	0.26038885
chr8	142950809	2.8903718	1.1694207	1.7209511	acetylated_beyond_accessibility	0.8682101	-0.44686043	-0.26102602	0.06886256
chr17	22090596	5.198497	3.4774942	1.7210026	acetylated_beyond_accessibility	-1.368907	0.48461413	-0.2506585	0.032548666
chr7	44992213	4.9972124	3.275675	1.7215374	acetylated_beyond_accessibility	-0.33719516	0.14594436	0.4321146	0.2313056
chr6	5294783	5.659482	3.9378216	1.7216604	acetylated_beyond_accessibility	-0.6932008	0.60890603	0.22835898	0.7051537
chr17	4834875	5.521461	3.7985854	1.7228756	acetylated_beyond_accessibility	-0.5655153	0.1358788	0.20252371	0.010350704
chr17	79831027	6.0402546	4.3173556	1.722899	acetylated_beyond_accessibility	-2.3903708	-0.009393692	-0.18330574	0.3554654
chr6	37630530	3.9702919	2.2470543	1.7232375	acetylated_beyond_accessibility	-0.08909416	0.21039009	0.15102863	0.09461045
chr12	106289119	4.624973	2.9014688	1.7235041	acetylated_beyond_accessibility	-0.28622365	-0.16025853	0.38370085	0.12782979
chr7	25849871	4.1271343	2.4023356	1.7247987	acetylated_beyond_accessibility	-0.016720533	-0.35026956	0.22909069	0.13399911
chr20	50382330	3.912023	2.1867855	1.7252376	acetylated_beyond_accessibility	0.89710927	0.69388056	0.4047482	0.5280442
chr7	108489262	4.1431346	2.4174812	1.7256534	acetylated_beyond_accessibility	-0.9307635	-0.36928368	-0.075493336	0.13796473
chr20	40498288	4.1271343	2.401021	1.7261133	acetylated_beyond_accessibility	1.0393932	-0.6580794	0.64071536	0.38718414
chr7	132815905	3.871201	2.1438856	1.7273154	acetylated_beyond_accessibility	-0.024967909	-0.75914	0.17105412	0.016519308
chr22	39919058	3.7612002	2.0336466	1.7275536	acetylated_beyond_accessibility	-0.83860385	-0.08075476	-0.13396525	0.012124777
chr18	3213748	4.356709	2.6285143	1.7281947	acetylated_beyond_accessibility	-0.12769103	0.39503527	0.013173819	0.42367077
chr22	36335108	5.463832	3.735549	1.7282829	acetylated_beyond_accessibility	-0.621835	-0.4031272	-0.1583488	-0.1966803
chr7	101137302	4.6051702	2.8767924	1.7283778	acetylated_beyond_accessibility	-0.6004572	-0.08524418	0.07094574	-0.0018155575
chr17	48831222	5.7004437	3.972035	1.7284088	acetylated_beyond_accessibility	-0.16793466	0.3072095	-0.27644563	-0.03843546
chr6	40138597	4.59512	2.8663158	1.7288041	acetylated_beyond_accessibility	0.7706013	0.059715986	0.4960084	0.34525013
chr18	79218085	3.4339871	1.7050464	1.7289407	acetylated_beyond_accessibility	0.62115526	0.11696005	0.28264594	0.24542141
chr17	34961639	6.2422233	4.512792	1.7294312	acetylated_beyond_accessibility	-0.72628975	-0.5265987	0.8569608	0.38185644
chr17	48241002	5.6970935	3.9672503	1.7298431	acetylated_beyond_accessibility	-0.86484027	-0.70279145	0.33553457	0.84517
chr8	98613015	3.8066626	2.0767066	1.7299559	acetylated_beyond_accessibility	0.3893485	-0.44364333	0.32492542	0.22759151
chr12	47056029	3.6635616	1.9331373	1.7304243	acetylated_beyond_accessibility	0.35075414	0.315827	0.28446114	0.3357228
chr18	9688418	4.787492	3.0570521	1.7304397	acetylated_beyond_accessibility	-0.16970134	0.78989005	-0.1342187	0.2715106
chr6	136901260	5.0039463	3.2712412	1.7327051	acetylated_beyond_accessibility	-0.45595074	-0.10015941	0.12118292	0.3281517
chr17	40054588	5.894403	4.1606774	1.7337255	acetylated_beyond_accessibility	-1.6086445	-0.54354477	0.18749952	0.22291899
chr6	84270219	5.891644	4.157152	1.7344918	acetylated_beyond_accessibility	-2.2290225	-1.081465	0.10061741	0.008099556
chr12	123089374	5.123964	3.3885727	1.7353911	acetylated_beyond_accessibility	-0.2776358	0.0633297	0.40156603	0.22574353
chr6	7124953	4.0775375	2.341506	1.7360315	acetylated_beyond_accessibility	0.1608932	0.64520526	0.060877323	0.3208065
chr10	106941868	4.8751974	3.1390855	1.7361119	acetylated_beyond_accessibility	-1.388601	-0.5794256	0.178159	0.07388973
chr8	105975772	4.574711	2.8383152	1.7363956	acetylated_beyond_accessibility	-1.3189411	-0.48364615	-0.2507639	-0.062166452
chr22	31064206	5.3565865	3.6198165	1.7367699	acetylated_beyond_accessibility	-1.4138055	0.08690381	0.049147606	-0.1840775
chr12	48410102	3.6888795	1.9507884	1.7380911	acetylated_beyond_accessibility	0.3104421	-0.40224695	0.061468482	-0.1437558
chr12	10361180	4.3438053	2.605486	1.7383194	acetylated_beyond_accessibility	-0.26436687	-0.42846084	0.13067365	0.00081014633
chr10	17216628	6.0185933	4.2802267	1.7383666	acetylated_beyond_accessibility	-1.3855205	-0.6388099	0.38880253	0.16102982
chr12	123126720	4.9416423	3.2030373	1.738605	acetylated_beyond_accessibility	-1.1484978	-0.281049	0.21638775	0.22225213
chr7	6991354	3.7376697	1.9989679	1.7387018	acetylated_beyond_accessibility	1.6837044	0.5537803	0.68737006	0.15101814
chr21	43884318	6.5250297	4.78621	1.7388196	acetylated_beyond_accessibility	-2.4726114	0.024396896	-0.30299234	0.04503441
chr10	97415130	5.549076	3.8100653	1.7390108	acetylated_beyond_accessibility	-1.5017216	-0.43454552	-0.232692	-0.006867647
chr22	35377107	5.398163	3.6584105	1.7397523	acetylated_beyond_accessibility	0.746315	0.7553997	0.6949215	1.0490088
chr6	43631395	6.937314	5.196819	1.7404952	acetylated_beyond_accessibility	-2.836587	-0.10627508	-0.0020952225	0.1841731
chr12	52949893	6.72263	4.982002	1.7406282	acetylated_beyond_accessibility	-2.262193	-0.27430582	-0.026537895	0.1592269
chr17	41938571	5.1416636	3.4005842	1.7410793	acetylated_beyond_accessibility	-1.0966709	-0.5223727	-0.04512477	0.43172288
chr20	2985566	3.0445225	1.3028306	1.741692	acetylated_beyond_accessibility	0.7491375	-0.088511586	0.11896622	0.04870367
chr10	45411027	5.3423343	3.6001112	1.742223	acetylated_beyond_accessibility	-1.52127	-0.2597847	0.12517715	0.30349994
chr7	22647650	4.1743875	2.431789	1.7425985	acetylated_beyond_accessibility	-0.6604457	0.07674861	0.5316889	0.17814112
chr10	17426050	6.562444	4.818733	1.743711	acetylated_beyond_accessibility	-2.519336	-0.48053837	-0.20624638	0.3710575
chr22	38266300	4.454347	2.710513	1.743834	acetylated_beyond_accessibility	0.49640703	-0.30176735	0.12743306	0.204705
chr6	42197943	6.4441314	4.6999073	1.7442241	acetylated_beyond_accessibility	-2.3774552	-0.4321189	0.019770145	0.4574666
chr12	42426960	5.5412636	3.7968068	1.7444568	acetylated_beyond_accessibility	-0.8310051	-0.4144485	0.12628794	0.2956457
chr7	5704646	3.713572	1.9683161	1.745256	acetylated_beyond_accessibility	-0.2004335	-0.44071436	-0.16593552	-0.19599259
